User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Will Jones","Mike Scott",Carer,"2021-09-05 10:37:36",164,Incoming,45
"Will Jones","Tony Ross",Nurse,"2021-08-23 04:57:58",503,Incoming,31
"Will Jones","Mary Taylor",Nurse,"2021-09-05 03:38:40",838,Outgoing,63
"Will Jones","Christopher Khan",Carer,"2021-09-04 03:25:27",894,Outgoing,65
"Will Jones","Jasmine Mitchell",Nurse,"2021-10-14 12:52:28",986,Outgoing,25
"Will Jones","Paula Stevens",Carer,"2021-09-03 06:35:36",412,Outgoing,61
"Will Jones","Karl Bell",Nurse,"2021-10-02 11:52:53",340,Incoming,17
"Will Jones","Sasha Cox",Nurse,"2021-08-29 11:20:50",518,Incoming,47
"Will Jones","Christopher Khan",Carer,"2021-10-04 02:17:31",572,Outgoing,33
"Will Jones","Ian Davies",Carer,"2021-09-19 03:40:16",579,Incoming,28
"Will Jones","Becky Griffiths",Carer,"2021-10-03 11:09:56",720,Outgoing,22
"Will Jones","Lucas Wilson",Carer,"2021-10-05 07:25:41",401,Outgoing,1
"Will Jones","Suzanne Marshall",Nurse,"2021-08-26 11:58:37",87,Outgoing,29
"Will Jones","Erin Roberts",Nurse,"2021-08-30 10:22:49",479,Incoming,76
"Will Jones","Tony Ross",Nurse,"2021-10-11 10:30:33",71,Incoming,76
"Will Jones","Elliott Griffiths",Carer,"2021-09-26 08:31:34",842,Incoming,5
"Will Jones","Peter Hughes",Nurse,"2021-08-15 10:56:37",781,Incoming,10
"Will Jones","Joseph Murray",Carer,"2021-08-17 06:04:33",839,Outgoing,98
"Will Jones","Summer Wright",Carer,"2021-08-28 12:07:46",744,Incoming,64
"Will Jones","Poppy Johnson",Carer,"2021-09-10 03:34:15",794,Outgoing,4
"Will Jones","Benjamin Murphy",Carer,"2021-09-08 05:01:00",905,Outgoing,9
"Will Jones","Becky Griffiths",Carer,"2021-10-06 01:59:59",129,Incoming,59
"Will Jones","Summer Wright",Carer,"2021-09-19 07:58:37",765,Incoming,12
"Will Jones","Ryan Graham",Carer,"2021-08-20 06:42:26",954,Incoming,36
"Will Jones","Jake Young",Nurse,"2021-09-01 04:42:22",109,Outgoing,52
"Will Jones","Emma King",Nurse,"2021-09-30 06:39:57",826,Outgoing,73
"Will Jones","Yvonne Gray",Nurse,"2021-08-29 07:51:35",826,Incoming,79
"Will Jones","Dale Carter",Carer,"2021-08-16 12:41:22",435,Outgoing,27
"Will Jones","Reece Phillips",Nurse,"2021-09-09 07:02:40",38,Outgoing,4
"Will Jones","Beth Clark",Carer,"2021-09-05 06:07:38",750,Outgoing,39
"Will Jones","Jennifer Cooper",Carer,"2021-09-10 10:31:21",551,Incoming,30
"Will Jones","Yvonne Gray",Nurse,"2021-10-12 09:21:52",744,Outgoing,15
"Will Jones","Bruce James",Nurse,"2021-09-24 06:39:44",494,Incoming,66
"Will Jones","Reece Hill",Nurse,"2021-08-17 03:53:13",879,Incoming,2
"Will Jones","Zachary Wilkinson",Carer,"2021-10-12 06:23:38",677,Incoming,89
"Will Jones","Millie Cooper",Carer,"2021-09-26 11:26:48",891,Incoming,18
"Will Jones","Samantha Reid",Carer,"2021-09-12 03:00:41",516,Outgoing,70
"Will Jones","Tyler Hughes",Carer,"2021-09-01 02:28:35",46,Incoming,63
"Will Jones","Barry Mason",Nurse,"2021-10-08 06:09:41",608,Incoming,35
"Will Jones","Nathan Bell",Nurse,"2021-08-21 01:52:01",913,Incoming,65
"Will Jones","Zoe Wilkinson",Nurse,"2021-09-30 07:17:42",113,Incoming,72
"Will Jones","Stefan James",Nurse,"2021-09-28 04:04:19",776,Outgoing,25
"Will Jones","Emma Harrison",Carer,"2021-10-01 07:37:02",161,Outgoing,30
"Will Jones","Alexa Watson",Carer,"2021-09-23 02:51:59",437,Outgoing,51
"Will Jones","Muhammad Gray",Carer,"2021-10-11 12:38:55",868,Incoming,29
"Will Jones","Steve Saunders",Carer,"2021-09-23 09:56:42",729,Outgoing,45
"Will Jones","Christopher Khan",Carer,"2021-10-02 01:14:49",938,Incoming,2
"Will Jones","Reece Hill",Nurse,"2021-10-06 02:48:18",27,Incoming,68
"Will Jones","Lucas Wilson",Carer,"2021-08-15 03:13:22",596,Outgoing,72
"Will Jones","Gavin Knight",Carer,"2021-09-04 08:09:48",685,Incoming,55
"Will Jones","Ray Graham",Carer,"2021-10-06 10:29:04",420,Incoming,72
"Will Jones","Evelyn Evans",Nurse,"2021-09-26 11:42:52",37,Outgoing,96
"Will Jones","Harvey Edwards",Nurse,"2021-09-04 04:34:56",578,Incoming,75
"Will Jones","Summer Wright",Carer,"2021-08-28 10:49:20",629,Outgoing,35
"Will Jones","Sasha Cox",Nurse,"2021-10-09 10:36:22",734,Incoming,38
"Will Jones","Laura White",Carer,"2021-10-14 04:28:36",342,Outgoing,78
"Will Jones","Francesca Fox",Carer,"2021-09-12 03:29:04",646,Outgoing,27
"Will Jones","Mary Taylor",Nurse,"2021-08-31 10:27:29",900,Incoming,6
"Will Jones","Donna Robinson",Carer,"2021-09-12 04:03:05",892,Incoming,27
"Will Jones","Alexandra Hughes",Nurse,"2021-09-22 03:14:17",607,Outgoing,8
"Will Jones","Michael Collins",Carer,"2021-10-12 03:19:58",146,Outgoing,74
"Will Jones","Abbie Holmes",Nurse,"2021-09-09 10:45:49",556,Incoming,6
"Will Jones","Suzanne Allen",Nurse,"2021-09-25 05:22:51",811,Incoming,88
"Will Jones","Lilly Stewart",Carer,"2021-10-10 07:24:29",352,Incoming,37
"Will Jones","Jasmine Mitchell",Nurse,"2021-09-16 11:26:00",496,Outgoing,10
"Will Jones","Tara Watson",Nurse,"2021-08-23 02:31:02",319,Outgoing,56
"Will Jones","Jake Young",Nurse,"2021-08-26 12:40:42",473,Incoming,91
"Will Jones","Gordon Shaw",Nurse,"2021-08-25 03:39:34",23,Incoming,60
"Will Jones","Finley Hughes",Nurse,"2021-09-22 03:16:31",41,Incoming,37
"Will Jones","Christopher Khan",Carer,"2021-10-03 12:45:16",174,Incoming,25
"Will Jones","Charlotte Harris",Carer,"2021-10-02 05:08:29",636,Incoming,52
"Will Jones","Joel Palmer",Carer,"2021-08-30 06:16:43",93,Incoming,73
"Will Jones","Mohammed Collins",Nurse,"2021-08-29 02:49:06",938,Incoming,30
"Will Jones","Abbie Holmes",Nurse,"2021-09-28 02:30:06",546,Outgoing,16
"Will Jones","Reece Gray",Nurse,"2021-09-27 01:48:46",905,Outgoing,64
"Will Jones","Lucas Wilson",Carer,"2021-10-05 12:04:14",90,Incoming,5
"Will Jones","Lizzie Smith",Carer,"2021-09-17 06:24:22",811,Outgoing,53
"Will Jones","Evie Bailey",Carer,"2021-09-18 05:04:13",528,Outgoing,93
"Will Jones","Ross Owen",Nurse,"2021-10-13 11:51:46",110,Incoming,1
"Will Jones","Reece Gray",Nurse,"2021-09-27 12:45:05",660,Outgoing,21
"Will Jones","Jake Young",Nurse,"2021-10-08 04:45:13",290,Incoming,7
"Will Jones","Tara Watson",Nurse,"2021-09-04 03:35:24",88,Incoming,16
"Will Jones","Reece Hill",Nurse,"2021-10-02 10:12:11",575,Outgoing,10
"Will Jones","Bruce James",Nurse,"2021-10-01 05:47:40",638,Outgoing,51
"Will Jones","Nathan Bell",Nurse,"2021-08-23 12:13:22",374,Incoming,12
"Will Jones","Rowena Stevens",Carer,"2021-08-30 03:03:32",537,Outgoing,100
"Will Jones","Harvey Edwards",Nurse,"2021-09-02 09:45:45",110,Outgoing,93
"Will Jones","Joel Palmer",Carer,"2021-10-07 10:37:37",626,Outgoing,63
"Will Jones","Lizzie Smith",Carer,"2021-09-04 07:52:38",831,Incoming,40
"Will Jones","Tony Ross",Nurse,"2021-09-07 10:09:07",902,Incoming,90
"Will Jones","Muhammad Gray",Carer,"2021-08-23 07:49:47",770,Outgoing,76
"Will Jones","Ross Owen",Nurse,"2021-09-06 12:04:14",731,Outgoing,56
"Will Jones","Jasmine Mitchell",Nurse,"2021-10-04 10:13:27",912,Outgoing,5
"Will Jones","Yvonne Gray",Nurse,"2021-09-27 06:21:21",455,Incoming,34
"Will Jones","Abbie Holmes",Nurse,"2021-08-17 12:35:29",457,Incoming,58
"Will Jones","Tyler Miller",Carer,"2021-10-15 09:44:27",256,Incoming,69
"Will Jones","Elizabeth Jones",Nurse,"2021-10-10 12:37:27",661,Outgoing,23
"Will Jones","Benjamin Murphy",Carer,"2021-09-17 01:57:26",352,Outgoing,59
"Will Jones","Jason Kennedy",Carer,"2021-08-27 10:10:15",692,Outgoing,80
"Will Jones","Carole Hall",Carer,"2021-08-25 04:40:14",426,Incoming,58
"Will Jones","Tara Watson",Nurse,"2021-09-04 07:09:13",203,Incoming,43
"Will Jones","Reece Gray",Nurse,"2021-09-06 05:47:32",560,Incoming,63
"Will Jones","Adrian Ross",Carer,"2021-09-17 02:43:08",794,Incoming,54
"Will Jones","Benjamin Murphy",Carer,"2021-10-06 06:56:52",639,Incoming,32
"Will Jones","Francesca Fox",Carer,"2021-09-18 12:09:21",318,Incoming,47
"Will Jones","Lizzie Smith",Carer,"2021-08-17 09:33:54",729,Incoming,70
"Will Jones","Tyler Miller",Carer,"2021-09-02 04:48:42",335,Incoming,83
"Will Jones","Suzanne Allen",Nurse,"2021-08-27 12:37:45",101,Incoming,27
"Will Jones","Zoe Wilkinson",Nurse,"2021-08-30 06:51:33",878,Outgoing,35
"Will Jones","Zoe Wilkinson",Nurse,"2021-08-24 03:50:36",897,Incoming,80
"Will Jones","Imogen Bell",Nurse,"2021-08-24 01:34:31",903,Outgoing,34
"Will Jones","Yvonne Gray",Nurse,"2021-09-28 06:24:58",676,Outgoing,47
"Will Jones","Zoe Wilkinson",Nurse,"2021-10-02 10:25:41",377,Outgoing,98
"Will Jones","Becky Richardson",Carer,"2021-08-31 03:32:55",804,Outgoing,0
"Will Jones","Jessica Lewis",Nurse,"2021-09-16 10:58:52",65,Incoming,20
"Will Jones","Andrew Wood",Carer,"2021-10-05 03:22:45",839,Incoming,79
"Will Jones","Benjamin Murphy",Carer,"2021-09-03 04:02:10",647,Incoming,42
"Will Jones","Sasha Cox",Nurse,"2021-10-04 04:28:53",414,Outgoing,19
"Will Jones","Stefan James",Nurse,"2021-09-13 02:57:21",45,Outgoing,58
"Will Jones","Barry Mason",Nurse,"2021-09-26 11:47:06",73,Outgoing,69
"Will Jones","George Anderson",Nurse,"2021-09-12 12:08:01",258,Incoming,17
"Will Jones","Ray Graham",Carer,"2021-10-15 12:32:20",153,Incoming,53
"Will Jones","Joanne Ross",Nurse,"2021-10-13 11:23:23",887,Incoming,58
"Will Jones","Mary Taylor",Nurse,"2021-08-28 01:49:31",604,Incoming,82
"Will Jones","Erin Roberts",Nurse,"2021-09-19 06:59:57",209,Incoming,23
"Will Jones","Gordon Shaw",Nurse,"2021-10-01 04:20:27",543,Incoming,15
"Will Jones","Mike Scott",Carer,"2021-09-16 01:51:55",779,Incoming,15
"Will Jones","Jackson Jones",Carer,"2021-10-01 01:59:01",887,Incoming,36
"Will Jones","Tyler Hughes",Carer,"2021-08-21 02:37:37",665,Incoming,33
"Will Jones","Jessica Lewis",Nurse,"2021-08-29 12:25:54",38,Incoming,30
"Will Jones","Gordon Shaw",Nurse,"2021-08-31 07:53:29",769,Outgoing,53
"Will Jones","Imogen Bell",Nurse,"2021-10-10 03:33:27",8,Incoming,49
"Will Jones","Graham Harris",Nurse,"2021-10-12 06:18:18",123,Outgoing,24
"Will Jones","Harvey Edwards",Nurse,"2021-10-13 03:18:00",7474,Outgoing,18
"Will Jones","Zoe Wilkinson",Nurse,"2021-10-12 03:28:31",8265,Outgoing,90
"Will Jones","Francesca Fox",Carer,"2021-10-17 07:25:54",4261,Incoming,50
"Will Jones","Emma Harrison",Carer,"2021-10-15 04:59:15",1852,Incoming,85
"Will Jones","Adrian Ross",Carer,"2021-10-15 09:38:47",449,Incoming,97
"Will Jones","Karl Bell",Nurse,"2021-10-10 04:16:58",8012,Incoming,3
"Will Jones","Jake Young",Nurse,"2021-10-09 07:19:26",9742,Incoming,7
"Will Jones","Tony Ross",Nurse,"2021-10-12 08:19:20",1131,Outgoing,13
"Will Jones","Ray Graham",Carer,"2021-10-15 03:25:32",9235,Outgoing,30
"Will Jones","Harvey Edwards",Nurse,"2021-10-09 04:38:37",2196,Outgoing,23
"Will Jones","Kimberly Adams",Carer,"2021-10-14 05:13:19",6792,Incoming,63
"Will Jones","Emma King",Nurse,"2021-10-16 12:50:53",6075,Outgoing,60
"Will Jones","Sonia Young",Nurse,"2021-10-14 02:43:28",1267,Outgoing,38
"Will Jones","Ross Owen",Nurse,"2021-10-10 10:03:25",8528,Incoming,6
"Will Jones","Evelyn Thomas",Carer,"2021-10-09 08:35:44",5813,Incoming,3
"Will Jones","Samantha Reid",Carer,"2021-10-15 05:37:56",703,Incoming,47
"Will Jones","Elliott Griffiths",Carer,"2021-10-12 05:52:47",1595,Outgoing,94
"Will Jones","Elsie Rogers",Nurse,"2021-10-09 11:10:55",7626,Outgoing,61
"Will Jones","Zoe Wilkinson",Nurse,"2021-10-09 05:57:49",7412,Incoming,44
"Will Jones","Rowena Stevens",Carer,"2021-10-12 10:58:40",5333,Incoming,47
"Will Jones","Gordon Shaw",Nurse,"2021-10-16 02:53:48",2373,Incoming,10
"Will Jones","Stefan James",Nurse,"2021-10-12 03:35:06",7804,Outgoing,71
"Will Jones","Samantha Reid",Carer,"2021-10-15 04:22:30",9376,Incoming,83
"Will Jones","Laura White",Carer,"2021-10-12 04:59:25",4829,Outgoing,55
"Will Jones","Muhammad Gray",Carer,"2021-10-15 04:54:28",6737,Outgoing,37
"Will Jones","Jennifer Cooper",Carer,"2021-10-11 04:36:14",8445,Incoming,1
"Will Jones","Yvonne Gray",Nurse,"2021-10-08 09:10:44",5690,Incoming,41
"Will Jones","Joel Palmer",Carer,"2021-10-09 12:36:35",8056,Incoming,11
"Will Jones","Jasmine Mitchell",Nurse,"2021-10-16 10:18:37",4440,Outgoing,75
"Will Jones","Ryan Graham",Carer,"2021-10-09 08:16:26",171,Incoming,37
"Will Jones","Becky Richardson",Carer,"2021-10-15 05:18:42",5102,Outgoing,37
"Will Jones","Benjamin Murphy",Carer,"2021-10-15 09:08:38",5439,Outgoing,28
"Will Jones","Harry Ross",Carer,"2021-10-11 03:37:46",1532,Outgoing,76
"Will Jones","Imogen Bell",Nurse,"2021-10-14 01:03:29",8836,Outgoing,27
"Will Jones","Abbie Holmes",Nurse,"2021-10-14 08:44:07",6247,Outgoing,79
"Will Jones","Chris Davis",Carer,"2021-10-16 07:21:16",4876,Outgoing,68
"Will Jones","Elsie Rogers",Nurse,"2021-10-11 07:42:30",7920,Outgoing,8
"Will Jones","Suzanne Allen",Nurse,"2021-10-11 09:56:49",1340,Incoming,91
"Will Jones","Lucas Wilson",Carer,"2021-10-12 02:24:38",5106,Incoming,25
"Will Jones","Tyler Hughes",Carer,"2021-10-15 01:44:04",5275,Incoming,4
"Will Jones","Tony Ross",Nurse,"2021-10-10 12:38:41",1981,Incoming,15
"Will Jones","Steve Saunders",Carer,"2021-10-13 03:59:45",3164,Incoming,78
"Will Jones","Summer Wright",Carer,"2021-10-10 11:00:48",6646,Outgoing,60
"Will Jones","Christopher Khan",Carer,"2021-10-14 10:44:22",6644,Outgoing,59
"Will Jones","Sasha Cox",Nurse,"2021-10-15 05:08:52",4607,Outgoing,48
"Will Jones","Karl Bell",Nurse,"2021-10-12 01:13:07",6041,Outgoing,15
"Will Jones","Aiden Hunt",Nurse,"2021-10-10 02:08:40",2269,Outgoing,91
"Will Jones","Evelyn Evans",Nurse,"2021-10-12 02:53:00",4094,Incoming,2
"Will Jones","Vicky Hughes",Carer,"2021-10-14 12:14:08",4634,Incoming,41
"Will Jones","George Anderson",Nurse,"2021-10-09 02:29:03",9354,Outgoing,88
"Will Jones","Karl Bell",Nurse,"2021-10-11 10:49:46",5074,Incoming,3
"Will Jones","Adrian Ross",Carer,"2021-10-12 07:00:33",2784,Incoming,70
"Will Jones","Becky Griffiths",Carer,"2021-10-10 01:54:02",4727,Outgoing,30
"Will Jones","Emma Harrison",Carer,"2021-10-08 12:37:30",500,Outgoing,68
"Will Jones","Kirsten Green",Carer,"2021-10-12 07:47:18",394,Incoming,23
"Will Jones","Evelyn Thomas",Carer,"2021-10-10 04:55:43",4404,Outgoing,78
"Will Jones","Ian Davies",Carer,"2021-10-16 11:56:50",2838,Outgoing,72
"Will Jones","Lizzie Smith",Carer,"2021-10-09 04:01:36",2222,Outgoing,51
"Will Jones","Ryan Graham",Carer,"2021-10-14 01:54:07",5719,Incoming,48
"Will Jones","Samantha Reid",Carer,"2021-10-11 09:26:54",554,Outgoing,30
"Will Jones","Jasmine Mitchell",Nurse,"2021-10-09 05:07:29",5894,Incoming,50
"Will Jones","Imogen Bell",Nurse,"2021-10-08 12:21:26",3130,Incoming,27
"Will Jones","Zoe Wilkinson",Nurse,"2021-10-09 07:18:59",6962,Incoming,60
"Will Jones","Mike Scott",Carer,"2021-10-13 12:36:56",3361,Incoming,84
"Will Jones","Karl Davis",Nurse,"2021-10-15 07:52:17",7549,Outgoing,0
"Will Jones","Reece Gray",Nurse,"2021-10-11 09:29:47",9029,Outgoing,23
"Will Jones","Yvonne Gray",Nurse,"2021-10-08 11:50:44",2801,Outgoing,11
"Will Jones","Joel Palmer",Carer,"2021-10-13 10:31:00",1948,Incoming,88
"Will Jones","Donna Robinson",Carer,"2021-10-11 10:37:57",7053,Incoming,38
"Will Jones","Sasha Cox",Nurse,"2021-10-15 07:09:58",1537,Outgoing,1
"Will Jones","Dale Carter",Carer,"2021-10-16 06:49:55",1901,Incoming,89
"Will Jones","Gavin Knight",Carer,"2021-10-13 03:49:14",867,Outgoing,14
"Will Jones","Evelyn Evans",Nurse,"2021-10-14 01:04:33",7152,Incoming,35
"Will Jones","Ryan Turner",Carer,"2021-10-08 01:30:38",2931,Outgoing,37
"Will Jones","Andrew Wood",Carer,"2021-10-13 09:50:23",4889,Incoming,28
"Will Jones","Harvey Edwards",Nurse,"2021-10-13 05:16:46",9562,Incoming,33
"Aaron Saunders","Francesca Fox",Carer,"2021-09-02 05:22:08",277,Incoming,75
"Aaron Saunders","Ryan Turner",Carer,"2021-09-04 01:02:17",69,Incoming,71
"Aaron Saunders","Bruce James",Nurse,"2021-09-11 09:00:55",797,Incoming,78
"Aaron Saunders","Joseph Murray",Carer,"2021-08-29 07:22:48",616,Incoming,34
"Aaron Saunders","Karl Davis",Nurse,"2021-09-15 09:13:53",77,Incoming,91
"Aaron Saunders","Steve Saunders",Carer,"2021-09-29 02:55:16",122,Outgoing,39
"Aaron Saunders","Summer Wright",Carer,"2021-10-04 09:41:20",603,Outgoing,9
"Aaron Saunders","Barry Mason",Nurse,"2021-08-21 09:11:47",423,Outgoing,100
"Aaron Saunders","Gordon Kelly",Nurse,"2021-09-28 04:04:23",477,Incoming,69
"Aaron Saunders","Karl Davis",Nurse,"2021-09-26 01:05:04",532,Incoming,6
"Aaron Saunders","Laura White",Carer,"2021-08-28 06:54:27",684,Incoming,16
"Aaron Saunders","Christopher Baker",Nurse,"2021-08-29 03:09:55",777,Outgoing,28
"Aaron Saunders","George Anderson",Nurse,"2021-08-21 12:25:32",329,Outgoing,28
"Aaron Saunders","Benjamin Murphy",Carer,"2021-10-01 07:22:21",887,Incoming,34
"Aaron Saunders","Harvey Edwards",Nurse,"2021-09-20 04:05:56",391,Incoming,11
"Aaron Saunders","Sonia Young",Nurse,"2021-09-07 12:05:10",566,Outgoing,97
"Aaron Saunders","Summer Wright",Carer,"2021-08-23 10:55:40",939,Incoming,13
"Aaron Saunders","Christopher Baker",Nurse,"2021-09-05 08:15:51",817,Incoming,44
"Aaron Saunders","Christopher Khan",Carer,"2021-08-17 02:06:39",813,Outgoing,10
"Aaron Saunders","Paula Stevens",Carer,"2021-09-20 01:09:58",772,Incoming,21
"Aaron Saunders","Gavin Knight",Carer,"2021-09-10 03:29:34",940,Incoming,2
"Aaron Saunders","Suzanne Marshall",Nurse,"2021-10-05 10:18:41",220,Incoming,49
"Aaron Saunders","Karl Bell",Nurse,"2021-09-14 07:58:56",798,Outgoing,51
"Aaron Saunders","Gordon Shaw",Nurse,"2021-10-04 05:04:13",965,Incoming,19
"Aaron Saunders","Kirsten Green",Carer,"2021-09-12 01:15:44",429,Incoming,31
"Aaron Saunders","Jake Young",Nurse,"2021-09-22 11:36:41",7,Outgoing,53
"Aaron Saunders","Francesca Fox",Carer,"2021-08-30 11:45:26",327,Incoming,6
"Aaron Saunders","Alexandra Hughes",Nurse,"2021-09-12 09:46:44",578,Outgoing,47
"Aaron Saunders","Gordon Kelly",Nurse,"2021-08-23 11:15:19",112,Incoming,14
"Aaron Saunders","Michael Collins",Carer,"2021-09-24 10:57:40",397,Outgoing,31
"Aaron Saunders","Carole Hall",Carer,"2021-09-12 01:56:20",199,Outgoing,10
"Aaron Saunders","Christopher Khan",Carer,"2021-09-25 06:38:55",469,Incoming,64
"Aaron Saunders","Elliott Kelly",Nurse,"2021-09-02 07:32:09",335,Outgoing,87
"Aaron Saunders","Harry Ross",Carer,"2021-10-05 09:54:28",839,Incoming,13
"Aaron Saunders","Peter Hughes",Nurse,"2021-09-03 09:18:01",937,Outgoing,70
"Aaron Saunders","Dale Carter",Carer,"2021-09-08 11:39:05",9,Outgoing,84
"Aaron Saunders","Tara Watson",Nurse,"2021-09-27 11:11:54",219,Incoming,90
"Aaron Saunders","Alexandra Hughes",Nurse,"2021-10-12 03:25:18",695,Incoming,74
"Aaron Saunders","Erin Roberts",Nurse,"2021-09-15 03:11:40",183,Outgoing,98
"Aaron Saunders","Samantha Reid",Carer,"2021-09-06 05:21:51",596,Incoming,84
"Aaron Saunders","Jason Kennedy",Carer,"2021-08-25 12:39:33",608,Outgoing,39
"Aaron Saunders","Kieran Wood",Carer,"2021-10-03 11:58:10",868,Outgoing,15
"Aaron Saunders","Reece Hill",Nurse,"2021-09-21 07:23:50",666,Outgoing,32
"Aaron Saunders","Mary Taylor",Nurse,"2021-08-21 12:21:57",90,Outgoing,20
"Aaron Saunders","Kimberly Adams",Carer,"2021-08-24 07:04:25",854,Outgoing,27
"Aaron Saunders","Francesca Fox",Carer,"2021-09-25 09:25:53",37,Outgoing,9
"Aaron Saunders","George Anderson",Nurse,"2021-09-22 11:35:39",206,Outgoing,31
"Aaron Saunders","Grace Walker",Nurse,"2021-09-13 10:22:14",851,Incoming,33
"Aaron Saunders","Elsie Rogers",Nurse,"2021-09-20 03:55:31",816,Outgoing,15
"Aaron Saunders","Jennifer Cooper",Carer,"2021-09-29 03:32:44",286,Outgoing,51
"Aaron Saunders","Rowena Stevens",Carer,"2021-08-21 06:28:12",245,Outgoing,37
"Aaron Saunders","Karl Davis",Nurse,"2021-09-06 02:51:36",866,Incoming,29
"Aaron Saunders","Reece Gray",Nurse,"2021-10-07 11:03:32",617,Incoming,84
"Aaron Saunders","Alexa Watson",Carer,"2021-10-12 04:26:39",772,Outgoing,19
"Aaron Saunders","Elliott Kelly",Nurse,"2021-10-11 07:11:41",362,Outgoing,59
"Aaron Saunders","Lizzie Smith",Carer,"2021-10-01 05:04:24",634,Incoming,38
"Aaron Saunders","Gordon Kelly",Nurse,"2021-09-30 09:47:41",97,Outgoing,63
"Aaron Saunders","Benjamin Murphy",Carer,"2021-08-22 08:36:18",698,Incoming,22
"Aaron Saunders","Steve Saunders",Carer,"2021-08-23 03:39:29",107,Incoming,68
"Aaron Saunders","Elliott Kelly",Nurse,"2021-10-09 12:18:32",217,Incoming,56
"Aaron Saunders","Quentin Morgan",Nurse,"2021-08-24 11:56:45",129,Incoming,25
"Aaron Saunders","Sasha Cox",Nurse,"2021-10-13 07:31:27",399,Outgoing,58
"Aaron Saunders","Paula Stevens",Carer,"2021-09-30 09:53:35",47,Incoming,28
"Aaron Saunders","Andrew Wood",Carer,"2021-10-04 01:59:08",562,Incoming,96
"Aaron Saunders","Mary Taylor",Nurse,"2021-08-30 04:32:18",783,Outgoing,48
"Aaron Saunders","Tyler Miller",Carer,"2021-09-19 04:42:19",623,Outgoing,86
"Aaron Saunders","Sasha Cox",Nurse,"2021-09-07 12:32:35",48,Incoming,46
"Aaron Saunders","Jasmine Mitchell",Nurse,"2021-09-07 09:07:14",64,Incoming,77
"Aaron Saunders","Evelyn Thomas",Carer,"2021-10-01 05:22:07",535,Outgoing,27
"Aaron Saunders","Nathan Bell",Nurse,"2021-10-09 12:55:19",137,Outgoing,44
"Aaron Saunders","Sonia Young",Nurse,"2021-10-08 12:39:08",667,Incoming,75
"Aaron Saunders","Karl Davis",Nurse,"2021-09-08 06:11:04",833,Incoming,92
"Aaron Saunders","Millie Cooper",Carer,"2021-08-18 06:38:39",734,Incoming,29
"Aaron Saunders","Max Butler",Nurse,"2021-09-26 03:01:01",549,Incoming,8
"Aaron Saunders","Zachary Wilkinson",Carer,"2021-09-09 08:24:11",165,Outgoing,74
"Aaron Saunders","Nathan Bell",Nurse,"2021-09-06 05:20:49",715,Outgoing,54
"Aaron Saunders","Ryan Graham",Carer,"2021-09-12 03:04:52",183,Incoming,60
"Aaron Saunders","Steve Saunders",Carer,"2021-08-25 10:28:21",926,Incoming,57
"Aaron Saunders","Gavin Knight",Carer,"2021-09-25 11:59:12",643,Incoming,69
"Aaron Saunders","Lilly Stewart",Carer,"2021-09-21 06:44:40",309,Outgoing,11
"Aaron Saunders","Carole Hall",Carer,"2021-08-22 05:57:26",792,Incoming,24
"Aaron Saunders","Joel Palmer",Carer,"2021-09-12 04:06:08",603,Outgoing,91
"Aaron Saunders","Ross Owen",Nurse,"2021-08-20 08:31:19",467,Outgoing,87
"Aaron Saunders","Zachary Wilkinson",Carer,"2021-08-31 11:25:17",696,Incoming,13
"Aaron Saunders","Harry Ross",Carer,"2021-10-14 09:48:59",677,Incoming,28
"Aaron Saunders","Jessica Lewis",Nurse,"2021-09-05 11:35:27",679,Incoming,70
"Aaron Saunders","Tara Watson",Nurse,"2021-09-23 03:01:09",856,Outgoing,92
"Aaron Saunders","Stefan James",Nurse,"2021-08-20 10:41:09",594,Incoming,87
"Aaron Saunders","Alexandra Hughes",Nurse,"2021-09-21 10:01:48",12,Incoming,95
"Aaron Saunders","Muhammad Gray",Carer,"2021-09-22 02:32:51",514,Incoming,49
"Aaron Saunders","Jake Young",Nurse,"2021-09-24 10:02:12",247,Outgoing,98
"Aaron Saunders","Karl Bell",Nurse,"2021-08-23 11:55:05",505,Incoming,32
"Aaron Saunders","Gordon Shaw",Nurse,"2021-09-23 10:06:12",716,Incoming,20
"Aaron Saunders","Kirsten Green",Carer,"2021-08-29 05:03:12",637,Incoming,4
"Aaron Saunders","Elliott Griffiths",Carer,"2021-09-15 10:28:20",951,Outgoing,66
"Aaron Saunders","Muhammad Gray",Carer,"2021-10-05 08:02:56",953,Incoming,96
"Aaron Saunders","Harry Ross",Carer,"2021-08-22 09:52:15",432,Incoming,90
